id,num,diff
1697218805.9908941,1,0.005896
1697218805.9911857,2,0.005683
1697218805.9913504,3,0.005563
1697218805.9915235,4,0.005423
1697218805.9916875,5,0.005291
1697218805.9918365,6,0.005228
1697218805.9920027,7,0.005113
1697218805.9922183,8,0.004934
1697218805.9923499,9,0.004835
1697218805.9924932,10,0.004723
1697218805.9926891,11,0.004567
1697218805.9928322,12,0.004460
1697218805.9929788,13,0.004341
1697218805.9931087,14,0.004243
1697218805.9932351,15,0.004149
1697218805.9933655,16,0.004050
1697218805.9934897,17,0.003956
1697218805.9936128,18,0.003863
1697218805.9937747,19,0.003732
1697218805.9939141,20,0.003619
1697218805.9940493,21,0.003514
1697218805.9941835,22,0.003411
1697218805.9943094,23,0.003317
1697218805.9944458,24,0.003212
1697218805.9945724,25,0.003123
1697218805.9946954,26,0.003030
1697218805.9948151,27,0.002946
1697218805.994946,28,0.002854
1697218805.9950752,29,0.002759
1697218805.9952011,30,0.002670
1697218805.9953318,31,0.002575
1697218805.9954572,32,0.002485
1697218805.9955797,33,0.002397
1697218805.995707,34,0.002298
1697218805.9958348,35,0.002206
1697218805.9959602,36,0.002115
1697218805.9960883,37,0.002021
1697218805.9962142,38,0.001928
1697218805.9963381,39,0.001837
1697218805.9964674,40,0.001747
1697218805.9965923,41,0.001655
1697218805.9974205,42,0.000855
1697218805.9977126,43,0.000915
1697218805.9978938,44,0.000798
1697218805.9980731,45,0.000662
1697218805.9982264,46,0.000532
1697218805.9983909,47,0.000401
1697218805.9988205,48,0.000238
1697218805.9990544,49,0.000282
1697218805.999414,50,0.000237
1697218805.9997239,51,0.000241
1697218806.0000279,52,0.000234
1697218806.0003393,53,0.000330
1697218806.0007088,54,0.000310
1697218806.0009787,55,0.000225
1697218806.0011463,56,0.000263
1697218806.0013714,57,0.000213
1697218806.0015745,58,0.000197
1697218806.0017798,59,0.000229
1697218806.0021391,60,0.000236
1697218806.0024431,61,0.000219
1697218806.0027378,62,0.000196
1697218806.0030231,63,0.000247
1697218806.0033295,64,0.000230
1697218806.0036268,65,0.000270
1697218806.0039725,66,0.000232
1697218806.0042746,67,0.000237
1697218806.0045879,68,0.000287
1697218806.0048437,69,0.000205
1697218806.0050297,70,0.000227
1697218806.0052421,71,0.000245
1697218806.0054848,72,0.000206
1697218806.0057075,73,0.000203
1697218806.0059137,74,0.000201
1697218806.0061126,75,0.000202
1697218806.0063565,76,0.000209
1697218806.0065794,77,0.000238
1697218806.0067909,78,0.000194
1697218806.0070019,79,0.000207
1697218806.0073311,80,0.000237
1697218806.0075381,81,0.000202
1697218806.0077064,82,0.000237
1697218806.0079134,83,0.000228
1697218806.0081258,84,0.000204
1697218806.0083585,85,0.000209
1697218806.0085659,86,0.000304
1697218806.0089273,87,0.000253
1697218806.0092824,88,0.000202
1697218806.0095434,89,0.000243
1697218806.0098517,90,0.000218
1697218806.0101433,91,0.000246
1697218806.010442,92,0.000205
1697218806.010741,93,0.000234
1697218806.0110297,94,0.000241
1697218806.01124,95,0.000190
1697218806.011517,96,0.000249
1697218806.0118437,97,0.000237
1697218806.0121512,98,0.000228
1697218806.0124354,99,0.000274
1697218806.0127993,100,0.000210
1697218806.0131049,101,0.000209
1697218806.0134113,102,0.000185
1697218806.0136597,103,0.000246
1697218806.0139802,104,0.000232
1697218806.0142918,105,0.000196
1697218806.0145555,106,0.000184
1697218806.0148265,107,0.000217
1697218806.0151248,108,0.000217
1697218806.0154252,109,0.000186
1697218806.0156875,110,0.000215
1697218806.0159454,111,0.000227
1697218806.0162437,112,0.000235
1697218806.0165756,113,0.000236
1697218806.0169141,114,0.000199
1697218806.0171874,115,0.000278
1697218806.0175595,116,0.000189
1697218806.0178306,117,0.000206
1697218806.0181398,118,0.000190
1697218806.018393,119,0.000199
1697218806.0186722,120,0.000219
1697218806.0189326,121,0.000208
1697218806.019192,122,0.000206
1697218806.0194337,123,0.000199
1697218806.0196815,124,0.000190
1697218806.0199122,125,0.000209
1697218806.0201664,126,0.000186
1697218806.02039,127,0.000178
1697218806.0206647,128,0.000216
1697218806.0209174,129,0.000226
1697218806.0211914,130,0.000201
1697218806.0214233,131,0.000189
1697218806.0216756,132,0.000179
1697218806.0219164,133,0.000172
1697218806.0221496,134,0.000179
1697218806.022351,135,0.000199
1697218806.0226152,136,0.000171
1697218806.0228469,137,0.000178
1697218806.0230901,138,0.000201
1697218806.0233207,139,0.000210
1697218806.023577,140,0.000170
1697218806.0238032,141,0.000173
1697218806.0240405,142,0.000170
1697218806.0242701,143,0.000180
1697218806.0245178,144,0.000195
1697218806.0247872,145,0.000211
1697218806.0250401,146,0.000208
1697218806.0252814,147,0.000186
1697218806.0255234,148,0.000174
1697218806.0257554,149,0.000185
1697218806.0259993,150,0.000188
1697218806.0262084,151,0.000206
1697218806.0264776,152,0.000192
1697218806.026705,153,0.000178
1697218806.0269308,154,0.000211
1697218806.0272033,155,0.000196
1697218806.027462,156,0.000165
1697218806.027667,157,0.000225
1697218806.0279477,158,0.000214
1697218806.0282071,159,0.000250
1697218806.0285196,160,0.000311
1697218806.0288098,161,0.000219
1697218806.0290217,162,0.000209
1697218806.0292335,163,0.000218
