id,num,diff
1697461318.6393638,1,0.000604
1697461318.6407318,2,0.000215
1697461318.6414199,3,0.000149
1697461318.6418853,4,0.000111
1697461318.6422961,5,0.000109
1697461318.642729,6,0.000123
1697461318.6431184,7,0.000116
1697461318.6434679,8,0.000109
1697461318.6438668,9,0.000115
1697461318.6442201,10,0.000133
1697461318.6446772,11,0.000236
1697461318.6452198,12,0.000107
1697461318.6456456,13,0.000093
1697461318.6459982,14,0.000097
1697461318.6463375,15,0.000112
1697461318.6466749,16,0.000164
1697461318.6471329,17,0.000087
1697461318.6474628,18,0.000089
1697461318.6477914,19,0.000090
1697461318.6481154,20,0.000089
1697461318.6484914,21,0.000112
1697461318.6488535,22,0.000090
1697461318.6492281,23,0.000089
1697461318.6495471,24,0.000089
1697461318.6499045,25,0.000090
1697461318.6502297,26,0.000121
1697461318.6507037,27,0.000094
1697461318.6513736,28,0.000096
1697461318.6517391,29,0.000091
1697461318.6520677,30,0.000090
1697461318.6524038,31,0.000128
1697461318.6527977,32,0.000090
1697461318.6532481,33,0.000087
1697461318.6536772,34,0.000115
1697461318.654114,35,0.000099
1697461318.6544898,36,0.000090
1697461318.6548288,37,0.000084
1697461318.6551981,38,0.000098
1697461318.6555593,39,0.000090
1697461318.6558871,40,0.000094
1697461318.6562562,41,0.000090
1697461318.6566174,42,0.000100
1697461318.6569674,43,0.000107
1697461318.6573565,44,0.000205
1697461318.6578469,45,0.000091
1697461318.6582427,46,0.000256
1697461318.6590724,47,0.000105
1697461318.6594248,48,0.000092
1697461318.659775,49,0.000113
1697461318.6601365,50,0.000089
1697461318.660496,51,0.000108
1697461318.6608515,52,0.000089
1697461318.6612301,53,0.000090
1697461318.6615531,54,0.000102
1697461318.661907,55,0.000090
1697461318.6622314,56,0.000089
1697461318.6625509,57,0.000089
1697461318.6628964,58,0.000088
1697461318.6632183,59,0.000089
1697461318.6635613,60,0.000085
1697461318.6638904,61,0.000107
1697461318.6642189,62,0.000086
1697461318.6645701,63,0.000107
1697461318.6650186,64,0.000099
1697461318.6654227,65,0.000112
1697461318.6657693,66,0.000118
1697461318.666157,67,0.000103
1697461318.6665311,68,0.000091
1697461318.6669054,69,0.000158
1697461318.6673281,70,0.000091
1697461318.6677155,71,0.000086
1697461318.6681294,72,0.000090
1697461318.6684489,73,0.000108
1697461318.6688395,74,0.000105
1697461318.6692119,75,0.000090
1697461318.6697228,76,0.000372
1697461318.6703658,77,0.000092
1697461318.6707129,78,0.000213
1697461318.6711669,79,0.000122
1697461318.6715605,80,0.000091
1697461318.6719215,81,0.000099
1697461318.6723316,82,0.000091
1697461318.6726656,83,0.000090
1697461318.6730032,84,0.000112
1697461318.673418,85,0.000091
1697461318.6737492,86,0.000129
1697461318.6742065,87,0.000112
1697461318.6745508,88,0.000090
1697461318.6748872,89,0.000098
1697461318.6752682,90,0.000114
1697461318.6756566,91,0.000095
1697461318.6760325,92,0.000118
1697461318.6764853,93,0.000095
1697461318.6768701,94,0.000088
1697461318.6772833,95,0.000107
1697461318.6776552,96,0.000095
1697461318.6780503,97,0.000104
1697461318.6784294,98,0.000091
1697461318.6787565,99,0.000090
1697461318.6791246,100,0.000091
1697461318.679471,101,0.000090
1697461318.6798215,102,0.000090
1697461318.6801541,103,0.000089
1697461318.6804802,104,0.000089
1697461318.6808248,105,0.000098
1697461318.6812429,106,0.000087
1697461318.6815763,107,0.000102
1697461318.6819339,108,0.000104
1697461318.6822987,109,0.000099
1697461318.6826968,110,0.000090
1697461318.6831169,111,0.000111
1697461318.6835132,112,0.000096
1697461318.6838722,113,0.000083
1697461318.6841953,114,0.000083
1697461318.6845293,115,0.000093
1697461318.6848853,116,0.000088
1697461318.6852462,117,0.000089
1697461318.6855741,118,0.000089
1697461318.6859136,119,0.000089
1697461318.6862824,120,0.000097
1697461318.6866527,121,0.000089
1697461318.6870019,122,0.000089
1697461318.6873183,123,0.000107
1697461318.6877034,124,0.000089
1697461318.6880374,125,0.000090
1697461318.6883581,126,0.000092
1697461318.6886942,127,0.000089
1697461318.6891792,128,0.000153
1697461318.6896415,129,0.000094
1697461318.690027,130,0.000900
1697461318.6912854,131,0.000098
1697461318.6916974,132,0.000088
1697461318.6920555,133,0.000114
1697461318.6923969,134,0.000144
1697461318.692817,135,0.000084
1697461318.6931834,136,0.000103
1697461318.6935451,137,0.000121
1697461318.6939204,138,0.000090
1697461318.6942434,139,0.000123
1697461318.6946354,140,0.000087
1697461318.6949799,141,0.000083
1697461318.6953125,142,0.000089
1697461318.6956348,143,0.000098
1697461318.6971405,144,0.000086
1697461318.6974995,145,0.000112
1697461318.6979282,146,0.000091
1697461318.6983104,147,0.000086
1697461318.6986709,148,0.000107
1697461318.6990397,149,0.000096
1697461318.6993997,150,0.000131
1697461318.6997774,151,0.000097
1697461318.7001383,152,0.000096
1697461318.700495,153,0.000110
1697461318.7008214,154,0.000108
1697461318.7012146,155,0.000098
1697461318.7050829,156,0.000097
1697461318.7054286,157,0.000089
1697461318.7057548,158,0.000117
1697461318.706121,159,0.000096
1697461318.7064312,160,0.000084
1697461318.7067518,161,0.000098
1697461318.7071335,162,0.000099
1697461318.7074659,163,0.000083
1697461318.7077615,164,0.000083
1697461318.7080874,165,0.000103
1697461318.7084305,166,0.000086
1697461318.7087624,167,0.000090
1697461318.7090881,168,0.000107
1697461318.7094395,169,0.000122
1697461318.7098813,170,0.000092
1697461318.7102683,171,0.000139
1697461318.7106209,172,0.000085
1697461318.710953,173,0.000084
1697461318.7112746,174,0.000087
1697461318.7116091,175,0.000086
1697461318.7119448,176,0.000108
1697461318.7123089,177,0.000089
1697461318.7126558,178,0.000096
1697461318.7129753,179,0.000084
1697461318.7133732,180,0.000091
1697461318.7137065,181,0.000096
1697461318.7140665,182,0.000112
1697461318.7144122,183,0.000108
1697461318.714761,184,0.000086
1697461318.715085,185,0.000083
1697461318.7154064,186,0.000111
1697461318.7157574,187,0.000108
