id,num,diff
1697584556.851824,1,0.002005
1697584556.8521409,2,0.000854
1697584556.8521979,3,0.000838
1697584556.852237,4,0.000833
1697584556.852277,5,0.000828
1697584556.8523231,6,0.000814
1697584556.8523619,7,0.000813
1697584556.8524079,8,0.000800
1697584556.8524539,9,0.000786
1697584556.8525081,10,0.000765
1697584556.8525491,11,0.000755
1697584556.852663,12,0.000698
1697584556.8527579,13,0.000619
1697584556.8528111,14,0.000597
1697584556.8528531,15,0.000587
1697584556.852891,16,0.000580
1697584556.852931,17,0.000573
1697584556.8529799,18,0.000557
1697584556.853018,19,0.000551
1697584556.8530669,20,0.000541
1697584556.8531101,21,0.000628
1697584556.853164,22,0.000735
1697584556.8532021,23,0.000735
1697584556.853246,24,0.000725
1697584556.8532839,25,0.000720
1697584556.853328,26,0.000708
1697584556.8533659,27,0.000708
1697584556.853411,28,0.000697
1697584556.853452,29,0.000687
1697584556.8534949,30,0.000677
1697584556.853533,31,0.000670
1697584556.8535769,32,0.000657
1697584556.8536141,33,0.000657
1697584556.853653,34,0.000643
1697584556.853698,35,0.000650
1697584556.853739,36,0.000638
1697584556.853837,37,0.000591
1697584556.853987,38,0.000460
1697584556.8540461,39,0.000405
1697584556.854094,40,0.000388
1697584556.8541341,41,0.000374
1697584556.8541789,42,0.000352
1697584556.854218,43,0.000338
1697584556.8542559,44,0.000325
1697584556.8542919,45,0.000314
1697584556.854322,46,0.000409
1697584556.8543601,47,0.000407
1697584556.8543899,48,0.000402
1697584556.8544209,49,0.000397
1697584556.85445,50,0.000392
1697584556.854481,51,0.000386
1697584556.8545189,52,0.000382
1697584556.8545511,53,0.000375
1697584556.8545799,54,0.000370
1697584556.8546181,55,0.000356
1697584556.8546481,56,0.000351
1697584556.8546779,57,0.000346
1697584556.8547089,58,0.000340
1697584556.8547411,59,0.000338
1697584556.8547721,60,0.000332
1697584556.854804,61,0.000421
1697584556.85484,62,0.000481
1697584556.854871,63,0.000481
1697584556.8549061,64,0.000473
1697584556.854939,65,0.000467
1697584556.855042,66,0.000391
1697584556.8550811,67,0.000381
1697584556.8551109,68,0.000377
1697584556.8551409,69,0.000374
1697584556.855197,70,0.000370
1697584556.855232,71,0.000363
1697584556.855263,72,0.000357
1697584556.855293,73,0.000570
1697584556.8553269,74,0.000599
1697584556.8553619,75,0.000593
1697584556.855396,76,0.000584
1697584556.8554261,77,0.000578
1697584556.8554561,78,0.000574
1697584556.8554871,79,0.000567
1697584556.855516,80,0.000571
1697584556.8555491,81,0.000563
1697584556.8555789,82,0.000559
1697584556.8556089,83,0.000552
1697584556.855643,84,0.000543
1697584556.855674,85,0.000555
1697584556.8557041,86,0.000553
1697584556.8557379,87,0.000540
1697584556.855768,88,0.000531
1697584556.855804,89,0.000516
1697584556.855835,90,0.000512
1697584556.855865,91,0.000502
1697584556.8558991,92,0.000488
1697584556.8559351,93,0.000528
1697584556.855968,94,0.000525
1697584556.855998,95,0.000515
1697584556.856035,96,0.000500
