id,num,diff
1697461211.0744052,1,0.002920
1697461211.0746474,2,0.002728
1697461211.0747032,3,0.002691
1697461211.0747521,4,0.002657
1697461211.0747995,5,0.002622
1697461211.0748503,6,0.002585
1697461211.0748975,7,0.002553
1697461211.074944,8,0.002592
1697461211.0749922,9,0.002564
1697461211.0750403,10,0.002530
1697461211.075094,11,0.002492
1697461211.0751758,12,0.002424
1697461211.0752299,13,0.002394
1697461211.0752773,14,0.002361
1697461211.0753324,15,0.002319
1697461211.0753846,16,0.002367
1697461211.0754347,17,0.002334
1697461211.075506,18,0.002276
1697461211.0755982,19,0.002198
1697461211.0756531,20,0.002156
1697461211.0757022,21,0.002118
1697461211.0757508,22,0.002112
1697461211.0758057,23,0.002104
1697461211.0758553,24,0.002120
1697461211.0759306,25,0.002064
1697461211.0759814,26,0.002026
1697461211.0760515,27,0.001969
1697461211.076102,28,0.001935
1697461211.0761812,29,0.001868
1697461211.0762379,30,0.001826
1697461211.0762885,31,0.001790
1697461211.076349,32,0.001778
1697461211.076396,33,0.001751
1697461211.0764432,34,0.001715
1697461211.0764983,35,0.001675
1697461211.0765452,36,0.001652
1697461211.0765922,37,0.001630
1697461211.0766387,38,0.001654
1697461211.0766861,39,0.001624
1697461211.0767486,40,0.004263
1697461211.0767999,41,0.004241
1697461211.0768616,42,0.004192
1697461211.0769112,43,0.004159
1697461211.0769598,44,0.004125
1697461211.077009,45,0.004185
1697461211.0814099,46,0.000108
1697461211.0816369,47,0.000106
1697461211.0819099,48,0.000125
1697461211.0822115,49,0.000084
1697461211.0824332,50,0.000092
1697461211.0826221,51,0.000088
1697461211.083972,52,0.000139
1697461211.0842242,53,0.000085
1697461211.0844197,54,0.000130
1697461211.0846436,55,0.000088
1697461211.0848279,56,0.000118
1697461211.0861647,57,0.000097
1697461211.0863686,58,0.000096
1697461211.0865819,59,0.000090
1697461211.0867708,60,0.000094
1697461211.0869677,61,0.000087
1697461211.0871732,62,0.000095
1697461211.0886002,63,0.000103
1697461211.0888095,64,0.000096
1697461211.0890725,65,0.000091
1697461211.0892677,66,0.000093
1697461211.0894618,67,0.000086
1697461211.0896749,68,0.000095
1697461211.091007,69,0.000129
1697461211.0912478,70,0.000097
1697461211.091449,71,0.000087
1697461211.0916307,72,0.000118
1697461211.0918474,73,0.000087
1697461211.0930812,74,0.000103
1697461211.0932944,75,0.000113
1697461211.0935776,76,0.000100
1697461211.0938153,77,0.000110
1697461211.0940249,78,0.000094
1697461211.0951562,79,0.000096
1697461211.0953538,80,0.000096
1697461211.0955679,81,0.000088
1697461211.095751,82,0.000109
1697461211.0965481,83,0.000107
1697461211.096765,84,0.000172
1697461211.0973582,85,0.000099
1697461211.097564,86,0.000110
1697461211.0981274,87,0.000093
1697461211.0984752,88,0.000098
1697461211.0988188,89,0.000120
1697461211.09922,90,0.000098
1697461211.0995679,91,0.000092
1697461211.0999243,92,0.000171
1697461211.1003926,93,0.000093
