id,num,diff
1697584838.4643049,1,0.002372
1697584838.4645171,2,0.001168
1697584838.464581,3,0.001135
1697584838.464632,4,0.001112
1697584838.4646909,5,0.001082
1697584838.4647429,6,0.001057
1697584838.4647999,7,0.001035
1697584838.46486,8,0.001004
1697584838.464911,9,0.000980
1697584838.4649689,10,0.000950
1697584838.4650199,11,0.000927
1697584838.46508,12,0.000903
1697584838.465131,13,0.000887
1697584838.4651899,14,0.000862
1697584838.4652491,15,0.000830
1697584838.4653001,16,0.000815
1697584838.4653511,17,0.000790
1697584838.465421,18,0.000753
1697584838.465471,19,0.000731
1697584838.465538,20,0.000704
1697584838.4655881,21,0.000682
1697584838.465661,22,0.000645
1697584838.4657121,23,0.000621
1697584838.46578,24,0.000586
1697584838.465831,25,0.000563
1697584838.4658971,26,0.000539
1697584838.465955,27,0.000509
1697584838.4660189,28,0.000478
1697584838.4660699,29,0.000456
1697584838.4661441,30,0.000417
1697584838.4661951,31,0.000393
1697584838.466258,32,0.000365
1697584838.4663179,33,0.000339
1697584838.4663701,34,0.000319
1697584838.4664271,35,0.000290
1697584838.4664891,36,0.000257
1697584838.466547,37,0.000227
1697584838.466599,38,0.000240
1697584838.4666491,39,0.000279
1697584838.4667261,40,0.000244
1697584838.4667759,41,0.000217
1697584838.466851,42,0.000163
1697584838.4668989,43,0.000165
1697584838.4669421,44,0.000147
1697584838.4669781,45,0.000137
1697584838.467015,46,0.000120
1697584838.467066,47,0.000117
1697584838.4671099,48,0.000118
1697584838.4671531,49,0.000115
1697584838.46719,50,0.000098
1697584838.467237,51,0.000106
1697584838.4672749,52,0.000117
1697584838.467324,53,0.000134
1697584838.4673619,54,0.000190
1697584838.467494,55,0.000172
1697584838.4675651,56,0.000152
1697584838.4676039,57,0.000137
1697584838.4676549,58,0.000106
1697584838.4676931,59,0.000110
1697584838.4677341,60,0.000146
1697584838.4677711,61,0.000131
1697584838.4678111,62,0.000112
1697584838.467854,63,0.000118
1697584838.4679019,64,0.000195
1697584838.4680309,65,0.000203
1697584838.468092,66,0.000269
1697584838.468132,67,0.000254
1697584838.4681699,68,0.000255
1697584838.4682131,69,0.000258
1697584838.468318,70,0.000174
1697584838.4683599,71,0.000151
1697584838.4683969,72,0.000153
1697584838.4684391,73,0.000131
1697584838.4684851,74,0.000142
1697584838.4685221,75,0.000130
1697584838.468559,76,0.000120
1697584838.4686019,77,0.000143
1697584838.4686389,78,0.000131
1697584838.4686761,79,0.000111
1697584838.4687181,80,0.000107
1697584838.46878,81,0.000094
1697584838.4688139,82,0.000148
1697584838.468843,83,0.000137
1697584838.4688771,84,0.000126
1697584838.4689059,85,0.000113
1697584838.468935,86,0.000100
1697584838.4689679,87,0.000105
1697584838.468997,88,0.000093
1697584838.469027,89,0.000092
1697584838.4690659,90,0.000095
1697584838.469095,91,0.000083
1697584838.4691241,92,0.000085
1697584838.469157,93,0.000096
