id,num,diff
1697584856.5592539,1,0.001226
1697584856.5595109,2,0.001106
1697584856.559567,3,0.001082
1697584856.559618,4,0.001059
1697584856.55967,5,0.001036
1697584856.5597219,6,0.001011
1697584856.5597789,7,0.000988
1697584856.55983,8,0.000965
1697584856.559881,9,0.000943
1697584856.559936,10,0.000916
1697584856.5599871,11,0.000891
1697584856.5600441,12,0.000870
1697584856.560096,13,0.000852
1697584856.5601521,14,0.000831
1697584856.5602019,15,0.000809
1697584856.5602651,16,0.000781
1697584856.560317,17,0.000756
1697584856.5603809,18,0.000726
1697584856.560441,19,0.000689
1697584856.5605011,20,0.000662
1697584856.5605609,21,0.000622
1697584856.5606251,22,0.000593
1697584856.5606861,23,0.000553
1697584856.560745,24,0.000518
1697584856.5608039,25,0.000478
1697584856.560863,26,0.000453
1697584856.5609281,27,0.000409
1697584856.560987,28,0.000375
1697584856.5610371,29,0.000345
1697584856.5610931,30,0.000314
1697584856.561137,31,0.000290
1697584856.5611899,32,0.000262
1697584856.5612271,33,0.000252
1697584856.561265,34,0.000235
1697584856.5613101,35,0.000211
1697584856.5613539,36,0.000186
1697584856.5613971,37,0.000164
1697584856.561435,38,0.000147
1697584856.5614769,39,0.000128
1697584856.5615139,40,0.000111
1697584856.5615561,41,0.000117
1697584856.561594,42,0.000160
1697584856.5616419,43,0.000134
1697584856.5616839,44,0.000135
1697584856.561728,45,0.000169
1697584856.5617659,46,0.000155
1697584856.5618019,47,0.000139
1697584856.5618391,48,0.000123
1697584856.561882,49,0.000117
1697584856.5619199,50,0.000122
1697584856.5619669,51,0.000128
1697584856.562005,52,0.000114
1697584856.562052,53,0.000110
1697584856.5620899,54,0.000117
1697584856.5621319,55,0.000119
1697584856.5621691,56,0.000104
1697584856.562206,57,0.000112
1697584856.5622499,58,0.000116
1697584856.562305,59,0.000110
1697584856.5623469,60,0.000131
1697584856.5623839,61,0.000118
1697584856.562427,62,0.000121
1697584856.562475,63,0.000175
1697584856.5625911,64,0.000127
1697584856.5626509,65,0.000139
1697584856.56269,66,0.000122
1697584856.562732,67,0.000125
1697584856.5627699,68,0.000111
1697584856.5628071,69,0.000128
1697584856.562849,70,0.000137
1697584856.562887,71,0.000123
1697584856.5629301,72,0.000121
1697584856.5629771,73,0.000136
1697584856.563015,74,0.000122
1697584856.563051,75,0.000109
1697584856.5630929,76,0.000121
1697584856.5631311,77,0.000139
1697584856.5631659,78,0.000121
1697584856.563199,79,0.000104
1697584856.5632291,80,0.000092
1697584856.5632651,81,0.000089
1697584856.5632989,82,0.000093
1697584856.5633309,83,0.000099
1697584856.5633709,84,0.000077
1697584856.5634029,85,0.000088
1697584856.563432,86,0.000077
1697584856.563463,87,0.000087
1697584856.5634921,88,0.000108
1697584856.56354,89,0.000100
1697584856.5635691,90,0.000097
1697584856.5635979,91,0.000096
1697584856.5636301,92,0.000090
1697584856.563659,93,0.000077
1697584856.563693,94,0.000084
1697584856.5637259,95,0.000093
1697584856.563755,96,0.000083
1697584856.5637889,97,0.000087
1697584856.5638249,98,0.000103
1697584856.563863,99,0.000086
1697584856.5638919,100,0.000072
1697584856.563921,101,0.000114
1697584856.5639541,102,0.000100
1697584856.563983,103,0.000087
1697584856.564013,104,0.000095
1697584856.56405,105,0.000108
1697584856.56408,106,0.000097
1697584856.564117,107,0.000098
1697584856.564147,108,0.000087
1697584856.5641761,109,0.000112
1697584856.5642171,110,0.000090
1697584856.5642469,111,0.000077
1697584856.564276,112,0.000100
1697584856.5643089,113,0.000087
1697584856.5643389,114,0.000096
1697584856.5643799,115,0.000097
1697584856.5644131,116,0.000106
1697584856.5644519,117,0.000091
1697584856.564481,118,0.000096
1697584856.5645101,119,0.000084
1697584856.5645399,120,0.000089
1697584856.5645721,121,0.000099
1697584856.5646019,122,0.000087
1697584856.564631,123,0.000096
1697584856.5646701,124,0.000101
1697584856.5646989,125,0.000090
1697584856.564733,126,0.000078
1697584856.5647669,127,0.000085
1697584856.5647969,128,0.000094
1697584856.5648291,129,0.000101
1697584856.564862,130,0.000083
1697584856.5648911,131,0.000083
1697584856.56493,132,0.000079
1697584856.564955,133,0.000069
1697584856.5649779,134,0.000086
1697584856.5650101,135,0.000101
1697584856.5650351,136,0.000091
1697584856.565058,137,0.000081
1697584856.5650871,138,0.000086
1697584856.5651109,139,0.000077
1697584856.565135,140,0.000106
1697584856.565167,141,0.000108
1697584856.565191,142,0.000099
1697584856.5652151,143,0.000088
1697584856.565239,144,0.000077
1697584856.5652671,145,0.000080
1697584856.565295,146,0.000067
1697584856.5653191,147,0.000079
1697584856.565347,148,0.000082
1697584856.565371,149,0.000072
1697584856.5654011,150,0.000069
1697584856.5654299,151,0.000076
1697584856.565454,152,0.000070
1697584856.5654781,153,0.000094
1697584856.565506,154,0.000103
1697584856.5655301,155,0.000094
1697584856.5655639,156,0.000073
1697584856.565589,157,0.000098
1697584856.5656271,158,0.000094
1697584856.5656519,159,0.000085
1697584856.565676,160,0.000073
1697584856.5656991,161,0.000069
1697584856.565727,162,0.000079
1697584856.5657511,163,0.000068
1697584856.5657749,164,0.000090
1697584856.5658031,165,0.000078
1697584856.5658269,166,0.000090
1697584856.5658779,167,0.000104
1697584856.5659029,168,0.000099
1697584856.5659261,169,0.000089
1697584856.5659571,170,0.000072
1697584856.5659809,171,0.000060
1697584856.566005,172,0.000091
1697584856.5660319,173,0.000096
1697584856.566056,174,0.000087
1697584856.5660911,175,0.000076
1697584856.566119,176,0.000081
1697584856.566143,177,0.000115
1697584856.5661809,178,0.000098
1697584856.566205,179,0.000087
1697584856.5662291,180,0.000076
1697584856.566257,181,0.000092
1697584856.5662811,182,0.000082
1697584856.5663049,183,0.000103
1697584856.566349,184,0.000090
1697584856.5663731,185,0.000081
1697584856.566397,186,0.000070
1697584856.5664251,187,0.000082
1697584856.5664489,188,0.000073
